name,url,stars,description,license,question_issues,help_wanted_issues,total_issues,community_score,created_at
Bortoom/solana-raydium-sniper,https://github.com/Bortoom/solana-raydium-sniper,172,"Snipping bot to catch the token launch on the Raydium Protocol and buy the mass of the token, finally make the profit by selling them.",The MIT License,0,0,0,0,2025-02-11
Luancss/pixel-patterns,https://github.com/Luancss/pixel-patterns,171,"Modern open source components snippets: copy, paste, ready-to-use",The MIT License,0,0,0,0,2024-08-10
veloplanner/map-matrix,https://github.com/veloplanner/map-matrix,167,MapMatrix - A React application for synchronized multi-view map comparison. Mostly generated by AI.,The MIT License,0,0,0,0,2024-11-17
PremPrakashCodes/payment-gateways,https://github.com/PremPrakashCodes/payment-gateways,164,"This project demonstrates the integration of multiple payment gateways, including Stripe, Razorpay, PayPal and Coinbase using Next.js 14. It showcases how to implement these popular payment solutions in a web application.",The MIT License,0,0,0,0,2024-07-29
Aslam97/react-fancy-switch,https://github.com/Aslam97/react-fancy-switch,163,React Fancy Switch,The MIT License,0,0,0,0,2024-07-11
w3cj/openfreemap-examples,https://github.com/w3cj/openfreemap-examples,163,"Examples for react, vue, svelte and vanilla js using OpenFreeMap.org tiles with MapLibre GL JS libraries.",The MIT License,0,0,0,0,2024-10-21
SukkaW/location-guard-ng,https://github.com/SukkaW/location-guard-ng,163,A UserScript that hide/spoof your geographic location from websites.,The MIT License,0,0,0,0,2024-09-10
neigebaie/shadcn-ui-tree-view,https://github.com/neigebaie/shadcn-ui-tree-view,160,"Shadcn-ui based tree view, with multi-selection, drag, and more!",The MIT License,0,0,0,0,2025-01-31
RhysSullivan/tenant-kit,https://github.com/RhysSullivan/tenant-kit,152,"A collection of documentation, components, and resources for building multi-tenant applications.",The MIT License,0,0,0,0,2024-07-06
EarthZetaOrg/solana-pump-fun-frontend,https://github.com/EarthZetaOrg/solana-pump-fun-frontend,150,"✨✨✨ Solana Pumpfun Frontend | pumpfun clone, pump.fun fork, pumpfun frontend interacting with pumpfun smart contract and backend",The MIT License,0,0,0,0,2025-01-31
pdsuwwz/chatgpt-vue3-light-mvp,https://github.com/pdsuwwz/chatgpt-vue3-light-mvp,150,"💭 一个可二次开发 Chat Bot 单轮对话 Web 端 MVP 原型模板, 基于 Vue 3, Vite 6, TypeScript, Naive UI, Pinia(v3), UnoCSS 等主流技术构建, 🧤简单集成大模型 API, 采用单轮 AI 问答对话模式, 每次提问独立响应, 无需上下文, 支持打字机效果流式输出, 集成 markdown-it 预览, 💼 易于定制和快速搭建 Chat  类大语言模型产品 (附示例截图)",The MIT License,0,0,0,0,2024-07-25
fullsoak/fullsoak,https://github.com/fullsoak/fullsoak,149,a no-build TypeScript fullstack SSR-first framework for developing fast web applications with a shallow learning curve,The MIT License,0,0,0,0,2025-01-06
pipijoe/xryder-web,https://github.com/pipijoe/xryder-web,149," A rapid development template for middle and backend UI based on vite, react, tailwindcss and shadcn. 一个基于vite、react、tailwindcss和shadcn的中后台ui快速开发模板",The MIT License,0,0,0,0,2024-11-29
banggx/morgana-form,https://github.com/banggx/morgana-form,147,莫甘娜问卷表单编辑器，低代码快速搭建表单，AI表单生成，表单数据搜集统计,Apache License 2.0,0,0,0,0,2024-07-21
tzezar/datagrid,https://github.com/tzezar/datagrid,146,Powerful. Flexible. Developer-friendly. Made with Svelte 5.,The MIT License,0,0,0,0,2024-09-18
mjackson/file-storage,https://github.com/mjackson/file-storage,145,Key/value storage for JavaScript File objects,The MIT License,0,0,0,0,2024-08-21
davideast/dataprompt,https://github.com/davideast/dataprompt,144,Prompts with data superpowers,Apache License 2.0,0,0,0,0,2025-02-12
webjsx/webjsx,https://github.com/webjsx/webjsx,143,A library for building web applications with JSX and Web Components.,The MIT License,0,0,0,0,2024-09-12
daisuke-awaji/bedrock-engineer,https://github.com/daisuke-awaji/bedrock-engineer,142,"Bedrock Engineer is an AI assistant of software development tasks. This tool combines the capabilities of a large language model with practical file system operations, web search functionality.",MIT No Attribution,0,0,0,0,2024-08-27
dohooo/supazod,https://github.com/dohooo/supazod,142,Generate Zod schemas from Supabase CLI generated types,The MIT License,0,0,0,0,2024-11-17
Xe/praise-me,https://github.com/Xe/praise-me,141,Praise my GitHub profile!,The MIT License,0,0,0,0,2024-08-04
akshaynstack/reactai,https://github.com/akshaynstack/reactai,140,"Try out our Live version here, no need to add API keys, just select model and try it out",The MIT License,0,0,0,0,2024-11-28
dai-shi/react18-use,https://github.com/dai-shi/react18-use,139,React 19 use hook shim,The MIT License,0,0,0,0,2024-08-15
ImtiazMani/doctor-dok,https://github.com/ImtiazMani/doctor-dok,135,"Convert all your Blood Tests, MRI Scans, TK Scans, After Visit reports, Hospital Admission Reports to JSON, safely store in the cloud and discuss, annotate, translate it with AI.",The MIT License,0,0,0,0,2025-02-11
aurijs/jason,https://github.com/aurijs/jason,129,Slash database complexity away with jason.,The MIT License,0,0,0,0,2024-10-22
FoxDavoid/YT-Desktop-App,https://github.com/FoxDavoid/YT-Desktop-App,128,YouTube Music Desktop App bundled with plugins,The MIT License,0,0,0,0,2024-12-01
run-llama/llama-slides,https://github.com/run-llama/llama-slides,122,,The MIT License,0,0,0,0,2024-09-02
LHRUN/one-space,https://github.com/LHRUN/one-space,120,One Space is a personal space page dedicated to showing yourself,The MIT License,0,0,0,0,2024-09-23
turbostarter/extro,https://github.com/turbostarter/extro,116,Open source browser extension starter kit 🧩,The MIT License,0,0,0,0,2024-10-30
osamaqarem/drag-select,https://github.com/osamaqarem/drag-select,115,"👆 A React Native utility for creating a pan gesture that auto-selects items in a list, like your favorite gallery app.",The MIT License,0,0,0,0,2024-11-16
nobruf/shadcn-next-workflows,https://github.com/nobruf/shadcn-next-workflows,114,"Interactive workflow builder using React Flows, Next.js, and Shadcnui. Create, connect, and validate custom nodes easily.",The MIT License,0,0,0,0,2024-10-09
bundui/components,https://github.com/bundui/components,113,A collection of components that you can copy and paste into your applications. Built with Tailwind CSS and Framer Motion. ,The MIT License,0,0,0,0,2024-08-15
clchinkc/stockchat,https://github.com/clchinkc/stockchat,111,"Personal project, Generative AI, Python, FastAPI, React, Docker/Docker Compose",The MIT License,0,0,0,0,2025-01-03
yuyinws/vitepress-plugin-group-icons,https://github.com/yuyinws/vitepress-plugin-group-icons,111,Enhance code blocks features for VitePress.,The MIT License,0,0,0,0,2024-08-09
epicweb-dev/test-server,https://github.com/epicweb-dev/test-server,109,Utility for creating HTTP and WebSocket servers for testing.,The MIT License,0,0,0,0,2024-08-22
TooonyChen/AuthInbox,https://github.com/TooonyChen/AuthInbox,109,"Auth Inbox 📬 is a self-hosted, open-source platform for receiving multiple email verification codes and real-time notifications, built using Cloudflare's free services. | Auth Inbox 📬 是一个自建的开源多邮箱验证码的接码平台，基于 Cloudflare 的免费服务。",The MIT License,0,0,0,0,2024-10-07
mckaywrigley/o1-ai-playground,https://github.com/mckaywrigley/o1-ai-playground,108,,The MIT License,0,0,0,0,2024-09-13
ansh/deeperseeker-app,https://github.com/ansh/deeperseeker-app,107,,The MIT License,0,0,0,0,2025-01-27
Baoing/hooks,https://github.com/Baoing/hooks,105,"Lightweight, multi-application based React hooks library",The MIT License,0,0,0,0,2024-08-07
mindtown-ai/dynamic-prompt,https://github.com/mindtown-ai/dynamic-prompt,105,This component allows you to dynamically render text fields and select inputs based on the provided data.,The MIT License,0,0,0,0,2024-09-06
threepointone/durable-chat,https://github.com/threepointone/durable-chat,103,"Chat, with Durable Objects",The MIT License,0,0,0,0,2024-08-11
rudrodip/shadcn-chart-brush,https://github.com/rudrodip/shadcn-chart-brush,102,zoomable chart with brush made with shadcn charts / recharts,The MIT License,0,0,0,0,2024-08-10
procivis/one-wallet,https://github.com/procivis/one-wallet,102,"Digital wallet with eIDAS 2.0 compliancy, ISO 18013-5 mdocs, IETF SD-JWT VC, OID4VC, and W3C VCs. ",Apache License 2.0,0,0,0,0,2024-09-23
kratos-te/solana-ai-agent,https://github.com/kratos-te/solana-ai-agent,101,"Solana AI agent,  connect on Solana using langchain, blockahin ai agent",Apache License 2.0,0,0,0,0,2025-01-22
strlrd-29/shadcn-ui-form-builder,https://github.com/strlrd-29/shadcn-ui-form-builder,101,Shadcn/ui form builder.,The MIT License,0,0,0,0,2024-10-25
metros-org/orbit-framework,https://github.com/metros-org/orbit-framework,100,,The MIT License,0,0,0,0,2025-01-16
mapembert/bolt.new-any-llm,https://github.com/mapembert/bolt.new-any-llm,99,,The MIT License,0,0,0,0,2024-10-23
pierce-smith1/io7,https://github.com/pierce-smith1/io7,98,An in-depth look into the compression format used to store Windows 95/98's boot graphics,The MIT License,0,0,0,0,2024-07-14
yoyocharlie/nextMotion,https://github.com/yoyocharlie/nextMotion,98,,The MIT License,0,0,0,0,2024-09-12
animate-react-native/accordion,https://github.com/animate-react-native/accordion,97,"A React Native Accordion component, powered by React Native Reanimated layout animation that's capable of rendering and animating content that has a dynamic height.",The MIT License,0,0,0,0,2024-11-20
byigitt/visa-checker,https://github.com/byigitt/visa-checker,97,Schengen vizesi randevularını otomatik takip eden ve Telegram üzerinden bildirim gönderen bot.,The MIT License,0,0,0,0,2024-11-27
hviana/faster_react,https://github.com/hviana/faster_react,96,"Tiny Full-Stack React framework. Avoid Overengineering. Automatic routes, reload and component bundle. It uses its own RSC engine, combining SSR and CSR. 100% Deno, no Node dependencies. Fully compatible with Deno Deploy and Serverless Environments.",The MIT License,0,0,0,0,2024-09-17
